OMS_SKU,OMS_Inventory,Buffer_Stock,Amazon_Inventory,FBA_InTransit,Myntra_Other_Inventory,Flipkart_Inventory,Marketplace_Total,Total_Inventory,Manual_InTransit,Not_In_Inventory_Qty,Sold_Units,Return_Units,Net_Units,Return_Overlay_Units,Ship_Units_150d,Lead_Time_Days,PO_Block_Reason,Eff_Days,Eff_Days_Inventory,Inv_Coverage_Days,Recent_ADS,Flat30_ADS,LY_Sold_Units,LY_Net_Units,LY_ADS,Seasonal_Month_ADS,ADS,Gross_PO_Qty,PO_Pipeline_Total,PO_Qty_Ordered,Pending_Cutting,Balance_to_Dispatch,Days_Left,SKU_Sheet_Status,SKU_Sheet_Closed,Lead_Time_From_Status_Sheet,PO_Confirmed_Raise_Pipeline,PO_Raised_Yesterday,PO_Raised_Today,PO_Last_Raised_Qty,PO_Raised_On_View_Date,PO_Last_Raised_Date,PO_Pipeline_Effective,PO_Qty,Stockout_Flag,Priority,Parent_SKU,Cutting_Ratio,Projected_Running_Days,Post_PO_Cover_Days_Capped,Suggest_Close_SKU,Bundle_Size,Cutting_Source,Cut_From_Siblings,PO_Cutting_Note,Oct-Dec 2024,Jan-Mar 2025,Apr-Jun 2025,Jul-Sep 2025,Oct-Dec 2025,Jan-Mar 2026,Apr-Jun 2026,Jul-Sep 2026
1336YKBLACK-8XL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,0.0,2,0,25,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,9.0,9,28,0.222,0.067,4.0,3.0,0.133,0.109,0.178,0,25,0,0,25,5.6,High selling,False,True,0,0,0,0,0,,25,0,,🔄 In Pipeline,1336YKBLACK,0.0,146.1,146.1,,,,,,9,7,5,10,9,22,7,1
1336YKBLACK-L,7.0,3.0,6.0,0.0,0.0,0.0,16.0,23.0,10,0,17,0.0,17,0,145,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,8.0,8,28,2.125,0.567,10.0,5.0,0.652,0.652,0.652,0,164,0,94,70,35.3,High selling,False,True,0,0,0,0,0,,164,0,,🔄 In Pipeline,1336YKBLACK,0.0,286.8,286.8,,,,,,73,68,31,60,56,97,69,6
1336YKBLACK-M,4.0,3.0,2.0,0.0,0.0,2.0,10.0,14.0,6,0,9,0.0,9,0,106,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,8.0,8,28,1.125,0.3,34.0,22.0,1.133,0.957,0.957,0,121,0,14,107,14.6,High selling,False,True,0,0,0,0,0,,121,0,,🔄 In Pipeline,1336YKBLACK,0.0,141.1,141.1,,,,,,52,61,93,88,60,61,59,2
1336YKBLACK-S,3.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0,0,7,0.0,7,0,58,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,6.0,6,28,1.167,0.233,13.0,9.0,0.433,0.337,0.337,0,42,0,40,2,11.9,High selling,False,True,0,0,0,0,0,,42,0,,🔄 In Pipeline,1336YKBLACK,0.0,136.5,136.5,,,,,,31,37,40,31,26,40,25,5
1336YKBLACK-XL,10.0,6.0,17.0,0.0,0.0,0.0,25.0,35.0,8,0,22,0.0,22,0,177,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,6.0,6,28,3.667,0.733,42.0,35.0,1.4,1.141,1.141,0,96,0,0,96,30.7,High selling,False,True,0,0,0,0,0,,96,0,,🔄 In Pipeline,1336YKBLACK,0.0,114.8,114.8,,,,,,74,69,124,105,92,98,105,6
1336YKBLACK-XS,6.0,1.0,4.0,0.0,0.0,0.0,4.0,10.0,0,0,5,0.0,5,0,29,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.179,0.167,7.0,7.0,0.233,0.185,0.206,0,50,0,50,0,48.5,High selling,False,True,0,0,0,0,0,,50,0,,🔄 In Pipeline,1336YKBLACK,0.0,291.3,291.3,,,,,,2,10,10,17,20,14,19,2
1336YKBLACK-XXL,7.0,4.0,14.0,0.0,0.0,0.0,22.0,29.0,8,0,14,0.0,14,0,83,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,4.0,4,28,3.5,0.433,17.0,15.0,0.652,0.652,0.652,0,60,0,0,60,44.5,High selling,False,True,0,0,0,0,0,,60,0,,🔄 In Pipeline,1336YKBLACK,0.0,136.5,136.5,,,,,,68,70,77,60,65,47,55,1
1337YKRED-3XL,3.0,3.0,5.0,0.0,0.0,0.0,7.0,10.0,2,0,0,0.0,0,0,23,45,,28.0,28,28,0.0,0.0,15.0,8.0,0.5,0.402,0.402,70,0,0,0,0,24.9,High selling,False,True,0,0,0,0,0,,0,70,,🔴 URGENT,1337YKRED,0.137,24.9,199.0,,,,,,4,23,16,37,24,20,15,0
1337YKRED-4XL,2.0,2.0,7.0,0.0,0.0,0.0,7.0,9.0,0,0,3,0.0,3,0,31,45,,13.0,13,28,0.231,0.1,11.0,10.0,0.391,0.391,0.391,70,0,0,0,0,23.0,High selling,False,True,0,0,0,0,0,,0,70,,🔴 URGENT,1337YKRED,0.137,23.0,202.0,,,,,,8,21,24,36,21,20,18,3
1337YKRED-5XL,2.0,1.0,5.0,0.0,0.0,0.0,5.0,7.0,0,0,6,0.0,6,0,26,45,,6.0,6,28,1.0,0.2,12.0,9.0,0.4,0.391,0.391,70,0,0,0,0,17.9,High selling,False,True,0,0,0,0,0,,0,70,,🔴 URGENT,1337YKRED,0.137,17.9,196.9,,,,,,13,31,37,36,28,27,9,0
1337YKRED-8XL,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0.0,0,0,15,45,,28.0,28,28,0.0,0.0,8.0,8.0,0.267,0.217,0.217,40,0,0,0,0,9.2,High selling,False,True,0,0,0,0,0,,0,40,,🔴 URGENT,1337YKRED,0.078,9.2,193.5,,,,,,0,12,6,20,27,19,9,0
1337YKRED-L,9.0,4.0,3.0,0.0,0.0,0.0,3.0,12.0,0,0,9,0.0,9,0,20,45,,28.0,28,28,0.321,0.3,3.0,3.0,0.1,0.098,0.3,50,0,0,0,0,40.0,High selling,False,True,0,0,0,0,0,,0,50,,🔴 URGENT,1337YKRED,0.098,40.0,206.7,,,,,,3,14,10,9,14,10,14,0
1337YKRED-M,6.0,4.0,7.0,0.0,0.0,0.0,7.0,13.0,0,0,3,0.0,3,0,12,45,,28.0,28,28,0.107,0.1,2.0,0.0,0.087,0.087,0.1,5,0,0,0,0,130.0,High selling,False,True,0,0,0,0,0,,0,5,,🟡 HIGH,1337YKRED,0.0,130.0,180.0,,,,,,4,13,8,8,8,15,8,1
1337YKRED-S,5.0,3.0,4.0,0.0,0.0,0.0,4.0,9.0,0,0,1,0.0,1,0,1,45,,28.0,28,28,0.036,0.033,4.0,2.0,0.141,0.141,0.141,20,0,0,0,0,63.8,High selling,False,True,0,0,0,0,0,,0,20,,🟡 HIGH,1337YKRED,0.0,63.8,205.7,,,,,,6,4,3,13,11,5,1,0
1337YKRED-XS,7.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0,0,0.0,0,0,2,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.0,0.0,1.0,1.0,0.033,0.022,0.022,0,0,0,0,0,318.2,High selling,False,True,0,0,0,0,0,,0,0,,⚪ OK,1337YKRED,0.0,318.2,318.2,,,,,,0,5,1,2,2,3,0,0
1337YKRED-XXL,2.0,2.0,6.0,0.0,0.0,0.0,6.0,8.0,0,0,4,0.0,4,0,30,45,,7.0,7,28,0.571,0.133,12.0,5.0,0.4,0.315,0.486,80,0,0,0,0,16.5,High selling,False,True,0,0,0,0,0,,0,80,,🔴 URGENT,1337YKRED,0.157,16.5,181.1,,,,,,6,22,18,29,28,25,15,0
1338YKBLACK-3XL,20.0,11.0,32.0,0.0,0.0,0.0,44.0,64.0,0,12,14,0.0,14,0,131,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.5,0.467,23.0,18.0,0.767,0.609,0.609,0,118,0,0,118,105.1,High selling,False,True,0,0,0,0,0,,118,0,,🔄 In Pipeline,1338YKBLACK,0.0,298.9,298.9,,,,,,98,78,52,55,58,111,51,2
1338YKBLACK-4XL,5.0,4.0,14.0,0.0,0.0,0.0,34.0,39.0,2,18,14,0.0,14,0,112,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,2.0,2,28,7.0,0.467,21.0,17.0,0.7,0.652,0.652,0,151,0,0,151,59.8,High selling,False,True,0,0,0,0,0,,151,0,,🔄 In Pipeline,1338YKBLACK,0.0,291.4,291.4,,,,,,97,69,48,58,64,78,48,7
1338YKBLACK-5XL,21.0,11.0,37.0,0.0,0.0,0.0,50.0,71.0,0,13,21,0.0,21,0,151,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,20.0,20,28,1.05,0.667,33.0,26.0,1.1,0.902,0.902,0,148,0,0,148,78.7,High selling,False,True,0,0,0,0,0,,148,0,,🔄 In Pipeline,1338YKBLACK,0.0,242.8,242.8,,,,,,95,101,55,78,79,100,92,4
1338YKBLACK-6XL,1.0,1.0,12.0,0.0,0.0,0.0,12.0,13.0,0,0,10,0.0,10,0,71,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,24.0,0,28,0.417,0.333,4.0,4.0,0.359,0.359,0.359,0,128,0,0,128,36.2,High selling,False,True,0,0,0,0,0,,128,0,,🔄 In Pipeline,1338YKBLACK,0.0,392.8,392.8,,,,,,0,21,20,33,44,70,34,1
1338YKBLACK-7XL,10.0,5.0,6.0,0.0,0.0,0.0,34.0,44.0,4,24,11,0.0,11,0,75,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,8.0,8,28,1.375,0.367,17.0,13.0,0.609,0.609,0.609,0,112,0,0,112,72.2,High selling,False,True,0,0,0,0,0,,112,0,,🔄 In Pipeline,1338YKBLACK,0.0,256.2,256.2,,,,,,0,31,16,56,26,35,53,4
1338YKBLACK-8XL,2.0,1.0,1.0,0.0,0.0,0.0,27.0,29.0,2,24,7,0.0,7,0,53,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,6.0,6,28,1.167,0.2,14.0,11.0,0.576,0.576,0.576,0,89,0,0,89,50.3,High selling,False,True,0,0,0,0,0,,89,0,,🔄 In Pipeline,1338YKBLACK,0.0,204.9,204.9,,,,,,0,30,20,53,29,45,29,2
1338YKBLACK-L,19.0,5.0,10.0,0.0,0.0,0.0,19.0,38.0,0,9,8,0.0,8,0,52,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.286,0.233,8.0,6.0,0.267,0.207,0.267,0,31,0,0,31,142.3,High selling,False,True,0,0,0,0,0,,31,0,,🔄 In Pipeline,1338YKBLACK,0.0,258.4,258.4,,,,,,19,25,17,13,13,38,20,1
1338YKBLACK-M,54.0,6.0,9.0,0.0,0.0,0.0,9.0,63.0,0,0,2,0.0,2,0,24,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.071,0.033,8.0,6.0,0.267,0.207,0.207,0,36,0,0,36,304.3,High selling,False,True,0,0,0,0,0,,36,0,,🔄 In Pipeline,1338YKBLACK,0.0,478.3,478.3,,,,,,21,11,15,16,13,19,9,1
1338YKBLACK-S,9.0,4.0,9.0,0.0,0.0,0.0,9.0,18.0,0,0,1,0.0,1,0,15,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.036,0.033,3.0,3.0,0.1,0.12,0.12,0,20,0,0,20,150.0,High selling,False,True,0,0,0,0,0,,20,0,,🔄 In Pipeline,1338YKBLACK,0.0,316.7,316.7,,,,,,4,9,4,6,5,11,4,0
1338YKBLACK-XL,6.0,4.0,10.0,0.0,0.0,0.0,22.0,28.0,0,12,10,0.0,10,0,72,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,12.0,12,28,0.833,0.333,12.0,12.0,0.4,0.337,0.337,0,130,0,0,130,83.1,High selling,False,True,0,0,0,0,0,,130,0,,🔄 In Pipeline,1338YKBLACK,0.0,468.8,468.8,,,,,,42,37,29,28,23,51,26,6
1338YKBLACK-XS,9.0,3.0,2.0,0.0,0.0,0.0,2.0,11.0,0,0,1,0.0,1,0,12,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.036,0.033,1.0,1.0,0.033,0.022,0.034,0,16,0,0,16,323.5,High selling,False,True,0,0,0,0,0,,16,0,,🔄 In Pipeline,1338YKBLACK,0.0,794.1,794.1,,,,,,0,3,0,2,7,4,3,1
1338YKBLACK-XXL,48.0,11.0,34.0,0.0,0.0,0.0,34.0,82.0,0,0,14,0.0,14,0,124,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.5,0.467,17.0,16.0,0.567,0.489,0.489,0,100,0,0,100,167.7,High selling,False,True,0,0,0,0,0,,100,0,,🔄 In Pipeline,1338YKBLACK,0.0,372.2,372.2,,,,,,85,70,54,43,59,72,62,2
1340YKMULTI-3XL,29.0,10.0,7.0,0.0,0.0,0.0,7.0,36.0,0,0,6,1.0,5,0,36,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.214,0.2,12.0,10.0,0.4,0.25,0.25,0,0,0,0,0,144.0,High selling,False,True,0,0,0,0,0,,0,0,,⚪ OK,1340YKMULTI,0.0,144.0,144.0,,,,,,43,35,42,23,22,23,22,2
1340YKMULTI-4XL,72.0,9.0,9.0,0.0,0.0,0.0,9.0,81.0,0,0,7,0.0,7,0,52,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.25,0.233,12.0,10.0,0.4,0.217,0.233,0,0,0,0,0,347.6,High selling,False,True,0,0,0,0,0,,0,0,,⚪ OK,1340YKMULTI,0.0,347.6,347.6,,,,,,42,47,27,20,31,28,28,0
1340YKMULTI-5XL,10.0,6.0,6.0,0.0,0.0,0.0,13.0,23.0,7,0,8,0.0,8,0,76,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.286,0.267,17.0,12.0,0.567,0.402,0.402,0,5,0,0,5,57.2,High selling,False,True,0,0,0,0,0,,5,0,,🔄 In Pipeline,1340YKMULTI,0.0,69.7,69.7,,,,,,51,39,47,37,27,28,52,1
1340YKMULTI-L,72.0,5.0,3.0,0.0,0.0,0.0,3.0,75.0,0,0,6,1.0,5,0,35,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.214,0.2,8.0,5.0,0.267,0.207,0.207,0,0,0,0,0,362.3,High selling,False,True,0,0,0,0,0,,0,0,,⚪ OK,1340YKMULTI,0.0,362.3,362.3,,,,,,34,20,22,19,9,23,21,2
1340YKMULTI-M,38.0,7.0,6.0,0.0,0.0,0.0,6.0,44.0,0,0,3,0.0,3,0,20,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.107,0.1,6.0,6.0,0.2,0.141,0.154,0,0,0,0,0,285.7,High selling,False,True,0,0,0,0,0,,0,0,,⚪ OK,1340YKMULTI,0.0,285.7,285.7,,,,,,30,15,14,13,6,9,12,1
1340YKMULTI-S,43.0,4.0,3.0,0.0,0.0,0.0,3.0,46.0,0,0,1,0.0,1,0,2,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.036,0.033,5.0,4.0,0.167,0.054,0.101,0,0,0,0,0,455.4,High selling,False,True,0,0,0,0,0,,0,0,,⚪ OK,1340YKMULTI,0.0,455.4,455.4,,,,,,18,8,12,5,2,5,1,0
1340YKMULTI-XL,83.0,7.0,3.0,0.0,0.0,0.0,5.0,88.0,2,0,6,0.0,6,0,24,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.214,0.2,12.0,9.0,0.4,0.304,0.304,0,0,0,0,0,289.5,High selling,False,True,0,0,0,0,0,,0,0,,⚪ OK,1340YKMULTI,0.0,289.5,289.5,,,,,,47,37,23,28,13,16,14,1
1340YKMULTI-XS,10.0,5.0,2.0,0.0,0.0,0.0,2.0,12.0,0,0,2,1.0,1,0,2,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.071,0.067,2.0,2.0,0.067,0.033,0.069,0,0,0,0,0,173.9,High selling,False,True,0,0,0,0,0,,0,0,,⚪ OK,1340YKMULTI,0.0,173.9,173.9,,,,,,1,4,8,3,1,2,2,0
1340YKMULTI-XXL,34.0,8.0,7.0,0.0,0.0,0.0,7.0,41.0,0,0,4,0.0,4,0,29,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.143,0.133,12.0,9.0,0.4,0.304,0.304,0,0,0,0,0,134.9,High selling,False,True,0,0,0,0,0,,0,0,,⚪ OK,1340YKMULTI,0.0,134.9,134.9,,,,,,40,23,36,28,15,20,17,2
1341YKGREEN-3XL,6.0,5.0,8.0,0.0,4.0,0.0,16.0,22.0,4,0,10,0.0,10,0,103,45,,6.0,6,28,1.667,0.333,22.0,16.0,0.733,0.641,0.641,90,4,0,0,4,34.3,High selling,False,True,0,0,0,0,0,,4,90,,🔴 URGENT,1341YKGREEN,0.18,40.6,181.0,,,,,,26,56,60,59,46,72,59,4
1341YKGREEN-4XL,2.0,2.0,1.0,0.0,0.0,0.0,13.0,15.0,12,0,10,0.0,10,0,97,45,,9.0,9,28,1.111,0.3,23.0,19.0,0.767,0.522,0.522,80,1,0,0,1,28.7,High selling,False,True,0,0,0,0,0,,1,80,,🔴 URGENT,1341YKGREEN,0.16,30.7,183.9,,,,,,21,44,51,48,60,60,51,4
1341YKGREEN-5XL,1.0,1.0,0.0,0.0,0.0,0.0,6.0,7.0,6,0,19,0.0,19,0,131,45,,4.0,4,28,4.75,0.633,28.0,21.0,0.933,0.772,0.772,140,1,0,0,1,9.1,High selling,False,True,0,0,0,0,0,,1,140,,🔴 URGENT,1341YKGREEN,0.28,10.4,191.7,,,,,,27,56,59,71,51,68,76,6
1341YKGREEN-6XL,1.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,4,0,6,0.0,6,0,72,45,,7.0,7,28,0.857,0.2,1.0,1.0,0.065,0.065,0.2,40,0,0,0,0,25.0,High selling,False,True,0,0,0,0,0,,0,40,,🔴 URGENT,1341YKGREEN,0.08,25.0,225.0,,,,,,0,0,0,6,24,37,47,4
1341YKGREEN-8XL,8.0,6.0,0.0,0.0,0.0,0.0,4.0,12.0,4,0,4,0.0,4,0,43,45,,28.0,28,28,0.143,0.1,2.0,1.0,0.13,0.13,0.136,20,1,0,0,1,88.2,High selling,False,True,0,0,0,0,0,,1,20,,🟡 HIGH,1341YKGREEN,0.0,95.6,242.6,,,,,,0,0,0,12,10,25,29,2
1341YKGREEN-L,32.0,10.0,10.0,0.0,4.0,0.0,14.0,46.0,0,0,10,0.0,10,0,68,45,,28.0,28,28,0.357,0.267,14.0,13.0,0.467,0.446,0.446,40,0,0,0,0,103.1,High selling,False,True,0,0,0,0,0,,0,40,,🟡 HIGH,1341YKGREEN,0.0,103.1,192.8,,,,,,55,26,44,41,31,33,45,2
1341YKGREEN-M,19.0,9.0,6.0,0.0,3.0,0.0,9.0,28.0,0,0,9,0.0,9,0,62,45,,28.0,28,28,0.321,0.3,11.0,8.0,0.37,0.37,0.37,40,0,0,0,0,75.7,High selling,False,True,0,0,0,0,0,,0,40,,🟡 HIGH,1341YKGREEN,0.0,75.7,183.8,,,,,,38,31,40,34,29,37,29,4
1341YKGREEN-S,15.0,6.0,5.0,0.0,0.0,0.0,5.0,20.0,0,0,6,0.0,6,0,20,45,,28.0,28,28,0.214,0.2,4.0,4.0,0.174,0.174,0.2,20,0,0,0,0,100.0,High selling,False,True,0,0,0,0,0,,0,20,,🟡 HIGH,1341YKGREEN,0.0,100.0,200.0,,,,,,25,15,24,16,17,8,17,0
1341YKGREEN-XL,9.0,8.0,7.0,0.0,3.0,0.0,20.0,29.0,10,0,16,0.0,16,0,91,45,,15.0,15,28,1.067,0.533,11.0,11.0,0.367,0.315,0.533,70,0,0,0,0,54.4,High selling,False,True,0,0,0,0,0,,0,70,,🟢 MEDIUM,1341YKGREEN,0.14,54.4,185.7,,,,,,40,42,42,29,34,50,56,6
1341YKGREEN-XS,10.0,4.0,1.0,0.0,0.0,0.0,1.0,11.0,0,0,3,0.0,3,0,16,45,,28.0,28,28,0.107,0.1,5.0,2.0,0.167,0.152,0.152,10,7,0,0,7,72.4,High selling,False,True,0,0,0,0,0,,7,10,,🟡 HIGH,1341YKGREEN,0.0,118.4,184.2,,,,,,12,8,9,14,7,11,8,1
1341YKGREEN-XXL,4.0,3.0,0.0,0.0,0.0,0.0,6.0,10.0,6,0,12,0.0,12,0,84,45,,14.0,14,28,0.857,0.4,19.0,12.0,0.633,0.467,0.467,80,0,0,0,0,21.4,High selling,False,True,0,0,0,0,0,,0,80,,🔴 URGENT,1341YKGREEN,0.16,21.4,192.7,,,,,,34,43,49,43,46,50,45,4
1343YKBLUE-3XL,2.0,2.0,2.0,0.0,0.0,0.0,2.0,4.0,0,0,3,0.0,3,0,76,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,11.0,11,28,0.273,0.1,7.0,4.0,0.413,0.413,0.413,0,161,0,150,11,9.7,High selling,False,True,0,0,0,0,0,,161,0,,🔄 In Pipeline,1343YKBLUE,0.0,399.5,399.5,,,,,,0,28,21,38,45,66,25,0
1343YKBLUE-4XL,2.0,2.0,2.0,0.0,1.0,0.0,3.0,5.0,0,0,6,0.0,6,0,89,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,12.0,12,28,0.5,0.2,8.0,8.0,0.38,0.38,0.38,0,70,0,65,5,13.2,High selling,False,True,0,0,0,0,0,,70,0,,🔄 In Pipeline,1343YKBLUE,0.0,197.4,197.4,,,,,,0,29,23,35,41,74,36,2
1343YKBLUE-5XL,5.0,5.0,6.0,0.0,0.0,0.0,6.0,11.0,0,0,12,0.0,12,0,105,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,11.0,11,28,1.091,0.4,13.0,11.0,0.663,0.663,0.663,0,130,0,120,10,16.6,High selling,False,True,0,0,0,0,0,,130,0,,🔄 In Pipeline,1343YKBLUE,0.0,212.7,212.7,,,,,,0,45,14,61,64,94,42,4
1343YKBLUE-6XL,9.0,3.0,1.0,0.0,0.0,0.0,1.0,10.0,0,0,5,0.0,5,0,54,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.179,0.167,2.0,2.0,0.067,0.065,0.167,0,65,0,60,5,59.9,High selling,False,True,0,0,0,0,0,,65,0,,🔄 In Pipeline,1343YKBLUE,0.0,449.1,449.1,,,,,,0,0,0,6,11,33,26,4
1343YKBLUE-7XL,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2,0,1,0.0,1,0,28,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,30.0,0,28,0.033,0.0,0.0,0.0,0.054,0.054,0.054,0,17,0,15,2,37.0,High selling,False,True,0,0,0,0,0,,17,0,,🔄 In Pipeline,1343YKBLUE,0.0,351.9,351.9,,,,,,0,0,0,5,15,22,16,1
1343YKBLUE-8XL,4.0,4.0,1.0,0.0,0.0,0.0,1.0,5.0,0,0,5,0.0,5,0,29,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,23.0,23,28,0.217,0.167,3.0,3.0,0.152,0.152,0.185,0,29,0,25,4,27.0,High selling,False,True,0,0,0,0,0,,29,0,,🔄 In Pipeline,1343YKBLUE,0.0,183.8,183.8,,,,,,0,0,0,14,12,29,4,2
1343YKBLUE-L,13.0,5.0,6.0,0.0,0.0,0.0,6.0,19.0,0,0,2,0.0,2,0,23,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.071,0.067,8.0,6.0,0.267,0.261,0.261,0,2,0,0,2,72.8,High selling,False,True,0,0,0,0,0,,2,0,,🔄 In Pipeline,1343YKBLUE,0.0,80.5,80.5,,,,,,1,9,13,24,10,14,16,1
1343YKBLUE-M,19.0,6.0,2.0,0.0,0.0,0.0,2.0,21.0,0,0,1,0.0,1,0,17,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.036,0.033,3.0,3.0,0.109,0.109,0.109,0,16,0,15,1,192.7,High selling,False,True,0,0,0,0,0,,16,0,,🔄 In Pipeline,1343YKBLUE,0.0,339.4,339.4,,,,,,0,8,11,10,9,15,6,3
1343YKBLUE-S,11.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,0,0,0,0.0,0,0,7,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.0,0.0,0.0,0.0,0.011,0.011,0.011,0,31,0,30,1,1000.0,High selling,False,True,0,0,0,0,0,,31,0,,🔄 In Pipeline,1343YKBLUE,0.0,3818.2,3818.2,,,,,,2,3,3,1,2,7,2,0
1343YKBLUE-XL,7.0,5.0,1.0,0.0,0.0,0.0,1.0,8.0,0,0,11,0.0,11,0,47,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.393,0.367,6.0,4.0,0.2,0.185,0.367,0,26,0,25,1,21.8,High selling,False,True,0,0,0,0,0,,26,0,,🔄 In Pipeline,1343YKBLUE,0.0,92.6,92.6,,,,,,4,9,20,17,14,21,30,6
1343YKBLUE-XS,22.0,6.0,1.0,0.0,0.0,0.0,1.0,23.0,0,0,1,0.0,1,0,5,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.036,0.0,0.0,0.0,0.0,0.0,0.036,0,0,0,0,0,638.9,High selling,False,True,0,0,0,0,0,,0,0,,⚪ OK,1343YKBLUE,0.0,638.9,638.9,,,,,,0,1,2,0,3,5,1,0
1343YKBLUE-XXL,20.0,7.0,2.0,0.0,0.0,0.0,2.0,22.0,0,0,10,1.0,9,0,45,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.357,0.333,12.0,8.0,0.4,0.359,0.359,0,65,0,65,0,61.3,High selling,False,True,0,0,0,0,0,,65,0,,🔄 In Pipeline,1343YKBLUE,0.0,242.3,242.3,,,,,,2,21,25,33,33,43,22,2
1344YKMAROON-S,4.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,1,0.0,1,0,4,45,Projected cover exceeds entered lead time — no PO until cover is within lead days; SKU marked closed on status sheet,28.0,28,28,0.036,0.033,1.0,1.0,0.033,0.033,0.034,0,0,0,0,0,117.6,CLOSED SKU,True,True,0,0,0,0,0,,0,0,,⚪ OK,1344YKMAROON,0.0,117.6,117.6,Closed on sheet — run down stock (no new PO).,,,,,1,3,1,3,1,2,2,0
1347YKPINK-L,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,0,0,45,SKU marked closed on status sheet,28.0,28,28,0.0,0.0,4.0,4.0,0.133,0.011,0.066,0,0,0,0,0,15.2,CLOSED SKU,True,True,0,0,0,0,0,,0,0,,⚪ OK,1347YKPINK,0.0,15.2,15.2,Closed on sheet — run down stock (no new PO).,,,,,3,9,6,1,0,1,0,0
1347YKPINK-M,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0.0,0,0,0,45,SKU marked closed on status sheet,28.0,28,28,0.0,0.0,4.0,4.0,0.133,0.022,0.066,0,0,0,0,0,30.3,CLOSED SKU,True,True,0,0,0,0,0,,0,0,,⚪ OK,1347YKPINK,0.0,30.3,30.3,Closed on sheet — run down stock (no new PO).,,,,,0,1,7,2,1,0,0,0
1347YKPINK-S,12.0,6.0,2.0,0.0,0.0,0.0,2.0,14.0,0,0,2,0.0,2,0,17,45,Projected cover exceeds entered lead time — no PO until cover is within lead days; SKU marked closed on status sheet,28.0,28,28,0.071,0.033,5.0,4.0,0.167,0.087,0.119,0,0,0,0,0,117.6,CLOSED SKU,True,True,0,0,0,0,0,,0,0,,⚪ OK,1347YKPINK,0.0,117.6,117.6,Closed on sheet — run down stock (no new PO).,,,,,0,1,6,8,2,5,13,0
