OMS_SKU,2026-07-30
1601YKGREEN-XS,0
1601YKGREEN-XXL,2
1602YKLAVENDER-3XL,259
1602YKLAVENDER-4XL,269
1602YKLAVENDER-5XL,198
1602YKLAVENDER-6XL,73
1602YKLAVENDER-7XL,85
1602YKLAVENDER-8XL,56
1602YKLAVENDER-L,120
1602YKLAVENDER-M,77
1602YKLAVENDER-S,71
1602YKLAVENDER-XL,125
1602YKLAVENDER-XS,8
1602YKLAVENDER-XXL,201
1604YKPINK-3XL,2
1604YKPINK-4XL,0
1604YKPINK-5XL,0
1604YKPINK-L,1
1604YKPINK-M,1
1604YKPINK-S,4
1604YKPINK-XL,2
1604YKPINK-XXL,1
1605YKBLUE-3XL,312
1605YKBLUE-4XL,168
1605YKBLUE-5XL,141
1605YKBLUE-6XL,61
1605YKBLUE-7XL,72
1605YKBLUE-8XL,76
1605YKBLUE-L,236
1605YKBLUE-M,88
1605YKBLUE-S,55
1605YKBLUE-XL,146
1605YKBLUE-XXL,188
1606YKMULTI-L,0
1606YKMULTI-XXL,0
1607YKBLUE-3XL,0
1607YKBLUE-4XL,0
1607YKBLUE-5XL,1
1607YKBLUE-L,0
1607YKBLUE-M,0
1607YKBLUE-S,3
1607YKBLUE-XL,2
1607YKBLUE-XXL,3
1609YKWINE-L,10
1609YKWINE-M,11
1609YKWINE-S,23
1609YKWINE-XL,14
1609YKWINE-XXL,8
160YK282BLUE-L,4
160YK282BLUE-M,0
160YK282BLUE-S,0
160YK282BLUE-XL,6
160YK282BLUE-XXL,2
1611YKBLUE-L,0
1611YKBLUE-M,0
1611YKBLUE-XL,0
1611YKBLUE-XXL,0
1612YKBLACK-L,4
1612YKBLACK-M,9
1612YKBLACK-XL,3
1612YKBLACK-XXL,4
1613YKPINK-L,11
1613YKPINK-M,9
1613YKPINK-XL,15
1613YKPINK-XXL,5
1614YKWHITE-L,15
1614YKWHITE-M,11
1614YKWHITE-XL,12
1614YKWHITE-XXL,13
1615YKMUSTARD-L,0
1615YKMUSTARD-M,0
1615YKMUSTARD-XL,0
1615YKMUSTARD-XXL,1
1616YKRED-L,0
1616YKRED-M,0
1616YKRED-S,0
1616YKRED-XL,0
1616YKRED-XXL,0
1617YKYELLOW-3XL,0
1617YKYELLOW-L,0
1617YKYELLOW-M,0
1617YKYELLOW-XL,0
1617YKYELLOW-XXL,0
1619YKRED-L,0
1619YKRED-M,0
1619YKRED-XL,0
1619YKRED-XXL,0
161YK272YELLOW-L,0
161YK272YELLOW-M,0
161YK272YELLOW-S,0
1620YKGREEN-L,0
1620YKGREEN-M,0
1620YKGREEN-XL,0
1620YKGREEN-XXL,0
1621YKPINK-L,1
1621YKPINK-M,1
1621YKPINK-XL,0
1621YKPINK-XXL,0
1622YKSKYBLUE-L,6
1622YKSKYBLUE-M,1
1622YKSKYBLUE-XL,7
1622YKSKYBLUE-XXL,1
1623YKYELLOW-L,0
1623YKYELLOW-M,0
1623YKYELLOW-XL,0
1623YKYELLOW-XXL,1
1624YKBLUE-L,0
1624YKBLUE-M,0
1624YKBLUE-XL,0
1624YKBLUE-XXL,0
1625YKBLACK-3XL,7
1625YKBLACK-4XL,4
1625YKBLACK-5XL,1
1625YKBLACK-6XL,1
1625YKBLACK-7XL,0
1625YKBLACK-8XL,0
1625YKBLACK-L,1
1625YKBLACK-M,4
1625YKBLACK-S,3
1625YKBLACK-XL,2
1625YKBLACK-XXL,1
1626YKGREEN-L,28
1626YKGREEN-M,30
1626YKGREEN-S,22
1626YKGREEN-XL,23
1626YKGREEN-XXL,17
1627YKSKYBLUE-L,4
1627YKSKYBLUE-M,1
1627YKSKYBLUE-S,1
1627YKSKYBLUE-XL,6
1627YKSKYBLUE-XXL,0
1628YKBLUE-L,0
1628YKBLUE-M,0
1628YKBLUE-S,0
1628YKBLUE-XL,0
1628YKBLUE-XXL,0
1629YKGREEN-3XL,1
1629YKGREEN-L,0
1629YKGREEN-M,0
1629YKGREEN-XL,0
162YK273BLACK-S,1
1630YKMULTI-L,0
1630YKMULTI-M,0
1630YKMULTI-S,0
1630YKMULTI-XL,0
1630YKMULTI-XXL,0
1636YKBLUE-3XL,21
1636YKBLUE-4XL,47
1636YKBLUE-5XL,4
1636YKBLUE-L,9
1636YKBLUE-M,32
1636YKBLUE-S,6
1636YKBLUE-XL,1
1636YKBLUE-XXL,17
1637YKMAROON-3XL,1
1637YKMAROON-4XL,1
1637YKMAROON-5XL,3
1637YKMAROON-6XL,6
1637YKMAROON-7XL,5
1637YKMAROON-8XL,0
1637YKMAROON-L,0
1637YKMAROON-M,2
1637YKMAROON-S,1
1637YKMAROON-XL,0
1637YKMAROON-XXL,1
1638YKGREEN-L,10
1638YKGREEN-M,7
1638YKGREEN-S,24
1638YKGREEN-XL,23
1638YKGREEN-XXL,17
1639YKBLUE-3XL,1
1639YKBLUE-4XL,0
1639YKBLUE-5XL,0
1639YKBLUE-L,0
1639YKBLUE-XL,0
1639YKBLUE-XXL,1
163YK273PINKRAY-M,0
1640YKMULTI-L,0
1640YKMULTI-M,0
1640YKMULTI-S,0
1641YKMULTI-L,3
1641YKMULTI-M,3
1641YKMULTI-S,4
1641YKMULTI-XL,3
1641YKMULTI-XXL,3
1642YKBLACK-L,5
1642YKBLACK-M,5
1642YKBLACK-S,5
1642YKBLACK-XL,4
1642YKBLACK-XXL,5
1643YKBLUE-L,18
1643YKBLUE-M,12
1643YKBLUE-S,19
1643YKBLUE-XL,17
1643YKBLUE-XXL,12
1644YKMULTI-L,12
1644YKMULTI-M,11
1644YKMULTI-S,21
1644YKMULTI-XL,12
1644YKMULTI-XXL,18
1645YKBLACK-L,13
1645YKBLACK-M,22
1645YKBLACK-S,16
1645YKBLACK-XL,10
1645YKBLACK-XXL,5
1646YKWHITE-L,22
1646YKWHITE-M,19
1646YKWHITE-S,6
1646YKWHITE-XL,8
1646YKWHITE-XXL,21
1647YKMULTI-L,17
1647YKMULTI-M,14
1647YKMULTI-S,12
1647YKMULTI-XL,15
1647YKMULTI-XXL,5
1648YKMULTI-L,0
1648YKMULTI-M,1
1648YKMULTI-S,1
1648YKMULTI-XL,1
1648YKMULTI-XXL,2
1649YKMULTI-L,3
1649YKMULTI-M,7
1649YKMULTI-S,8
1649YKMULTI-XL,3
1649YKMULTI-XXL,9
164YK280BLACK-L,0
164YK280BLACK-M,0
164YK280BLACK-S,0
164YK280BLACK-XL,0
164YK280BLACK-XXL,0
1650YKMULTI-3XL,0
1650YKMULTI-L,22
1650YKMULTI-M,15
1650YKMULTI-S,10
1650YKMULTI-XL,11
1650YKMULTI-XXL,7
1651YKMULTI-L,2
1651YKMULTI-M,0
1651YKMULTI-S,1
1651YKMULTI-XL,1
1651YKMULTI-XXL,0
1652YKMULTI-4XL,0
1652YKMULTI-5XL,0
1652YKMULTI-L,1
1652YKMULTI-M,2
1652YKMULTI-S,2
1652YKMULTI-XL,2
1652YKMULTI-XXL,1
1653YKBLACK-L,44
1653YKBLACK-M,44
1653YKBLACK-S,75
1653YKBLACK-XL,45
1653YKBLACK-XXL,43
1654YKBLACK-5XL,0
1654YKBLACK-L,3
1654YKBLACK-M,3
1654YKBLACK-S,8
1654YKBLACK-XL,2
1654YKBLACK-XS,0
1654YKBLACK-XXL,4
1655YKMULTI-L,6
1655YKMULTI-M,5
1655YKMULTI-S,4
1655YKMULTI-XL,2
1655YKMULTI-XXL,3
1656YKBLUE-4XL,0
1656YKBLUE-L,0
1656YKBLUE-M,0
1656YKBLUE-S,1
1656YKBLUE-XL,0
1656YKBLUE-XXL,0
1657YKMULTI-3XL,1
1657YKMULTI-L,48
1657YKMULTI-M,45
1657YKMULTI-S,52
1657YKMULTI-XL,55
1657YKMULTI-XXL,49
1658YKMULTI-L,47
1658YKMULTI-M,29
1658YKMULTI-S,49
1658YKMULTI-XL,56
1658YKMULTI-XXL,46
1659YKMULTI-L,3
1659YKMULTI-M,2
1659YKMULTI-S,6
1659YKMULTI-XL,5
1659YKMULTI-XXL,0
165YK251MUSTRAD-3XL,109
165YK251MUSTRAD-4XL,147
165YK251MUSTRAD-5XL,60
165YK251MUSTRAD-6XL,43
165YK251MUSTRAD-7XL,30
165YK251MUSTRAD-8XL,36
165YK251MUSTRAD-L,474
165YK251MUSTRAD-M,491
165YK251MUSTRAD-S,259
165YK251MUSTRAD-XL,400
165YK251MUSTRAD-XS,184
165YK251MUSTRAD-XXL,518
1660YKMULTI-L,21
1660YKMULTI-M,18
1660YKMULTI-S,21
1660YKMULTI-XL,15
1660YKMULTI-XXL,21
1661YKMULTI-L,4
1661YKMULTI-M,6
1661YKMULTI-S,18
1661YKMULTI-XL,5
1661YKMULTI-XXL,4
1662YKBLACK-3XL,2
1662YKBLACK-4XL,2
1662YKBLACK-5XL,0
1662YKBLACK-6XL,0
1662YKBLACK-7XL,0
1662YKBLACK-8XL,1
1662YKBLACK-L,7
1662YKBLACK-M,31
1662YKBLACK-S,15
1662YKBLACK-XL,0
1662YKBLACK-XS,6
1662YKBLACK-XXL,1
1663YKMAROON-L,55
1663YKMAROON-M,51
1663YKMAROON-S,52
1663YKMAROON-XL,54
1663YKMAROON-XXL,55
1664YKPINK-L,16
1664YKPINK-M,16
1664YKPINK-S,20
1664YKPINK-XL,26
1664YKPINK-XXL,17
1665YKMULTI-L,8
1665YKMULTI-M,11
1665YKMULTI-S,19
1665YKMULTI-XL,27
1665YKMULTI-XXL,20
1666YKMULTI-L,66
1666YKMULTI-M,69
1666YKMULTI-S,75
1666YKMULTI-XL,68
1666YKMULTI-XXL,66
1667YKMULTI-L,51
1667YKMULTI-M,53
1667YKMULTI-S,53
1667YKMULTI-XL,52
1667YKMULTI-XXL,55
1668YKBLUE-L,0
1668YKBLUE-M,0
1668YKBLUE-S,0
1668YKBLUE-XL,0
1668YKBLUE-XXL,0
1669YKMULTI-L,2
1669YKMULTI-M,2
1669YKMULTI-S,5
1669YKMULTI-XL,4
1669YKMULTI-XXL,0
166YK251BLUE-3XL,10
166YK251BLUE-4XL,13
166YK251BLUE-5XL,65
166YK251BLUE-L,38
166YK251BLUE-M,29
166YK251BLUE-S,120
166YK251BLUE-XL,64
166YK251BLUE-XS,25
166YK251BLUE-XXL,48
1670YKMULTI-L,3
1670YKMULTI-M,4
1670YKMULTI-S,6
1670YKMULTI-XL,1
1670YKMULTI-XS,0
1670YKMULTI-XXL,8
1671YKMULTI-L,2
1671YKMULTI-M,7
1671YKMULTI-S,4
1671YKMULTI-XL,0
1671YKMULTI-XXL,0
1672YKBLACK-L,39
1672YKBLACK-M,38
1672YKBLACK-S,27
1672YKBLACK-XL,36
1672YKBLACK-XXL,37
1673YKMAROON-L,14
1673YKMAROON-M,9
1673YKMAROON-S,12
1673YKMAROON-XL,14
1673YKMAROON-XXL,13
1674YKMULTI-L,11
1674YKMULTI-M,24
1674YKMULTI-S,10
1674YKMULTI-XL,5
1674YKMULTI-XXL,9
1675YKBLUE-3XL,3
1675YKBLUE-4XL,6
1675YKBLUE-5XL,3
1675YKBLUE-6XL,2
1675YKBLUE-7XL,4
1675YKBLUE-8XL,16
1675YKBLUE-L,10
1675YKBLUE-M,23
1675YKBLUE-S,10
1675YKBLUE-XL,5
1675YKBLUE-XS,7
1675YKBLUE-XXL,5
1676YKRED-3XL,40
1676YKRED-4XL,18
1676YKRED-5XL,10
1676YKRED-6XL,10
1676YKRED-7XL,17
1676YKRED-8XL,17
1676YKRED-L,35
1676YKRED-M,68
1676YKRED-S,38
1676YKRED-XL,10
1676YKRED-XXL,29
1677YKORANGE-L,5
1677YKORANGE-M,3
1677YKORANGE-S,12
1677YKORANGE-XL,1
1677YKORANGE-XXL,1
1678YKWINE-F,11
1679YKGREEN-F,12
167YK251BLACK-3XL,67
167YK251BLACK-4XL,19
167YK251BLACK-5XL,134
167YK251BLACK-6XL,70
167YK251BLACK-7XL,34
167YK251BLACK-8XL,19
167YK251BLACK-L,245
167YK251BLACK-M,162
167YK251BLACK-S,31
167YK251BLACK-XL,260
167YK251BLACK-XS,50
167YK251BLACK-XXL,93
1680YKBLUE-F,9
1681YKBLACK-F,11
1682YKMULTI-L,10
1682YKMULTI-M,1
1682YKMULTI-S,3
1682YKMULTI-XL,8
1683YKBLUE-3XL,23
1683YKBLUE-4XL,74
1683YKBLUE-5XL,44
1683YKBLUE-6XL,0
1683YKBLUE-7XL,2
1683YKBLUE-8XL,1
1683YKBLUE-L,33
1683YKBLUE-M,64
1683YKBLUE-S,16
1683YKBLUE-XL,35
1683YKBLUE-XXL,82
1684YKMULTI-L,6
1684YKMULTI-M,6
1684YKMULTI-S,7
1684YKMULTI-XL,2
1685YKPURPLE-3XL,37
1685YKPURPLE-4XL,53
1685YKPURPLE-5XL,29
1685YKPURPLE-L,29
1685YKPURPLE-M,63
1685YKPURPLE-S,35
1685YKPURPLE-XL,69
1685YKPURPLE-XXL,17
1686YKWHITE-L,13
1686YKWHITE-M,4
1686YKWHITE-S,11
1686YKWHITE-XL,9
1687YKPINK-3XL,2
1687YKPINK-4XL,4
1687YKPINK-5XL,1
1687YKPINK-L,1
1687YKPINK-M,5
1687YKPINK-S,21
1687YKPINK-XL,0
1687YKPINK-XXL,5
1688YKMUSTARD-3XL,18
1688YKMUSTARD-4XL,7
1688YKMUSTARD-5XL,10
1688YKMUSTARD-L,2
1688YKMUSTARD-M,21
1688YKMUSTARD-S,25
1688YKMUSTARD-XL,2
1688YKMUSTARD-XXL,35
1689YKPINK-3XL,0
1689YKPINK-4XL,0
1689YKPINK-L,1
1689YKPINK-M,0
1689YKPINK-XL,0
1689YKPINK-XXL,0
168YK148BGDY-M,0
168YK148BGDY-S,4
1690YKOFFWHITE-L,0
1690YKOFFWHITE-M,0
1690YKOFFWHITE-XL,0
1690YKOFFWHITE-XXL,0
1691YKBLUE-3XL,46
1691YKBLUE-4XL,56
1691YKBLUE-5XL,54
1691YKBLUE-6XL,31
1691YKBLUE-7XL,27
1691YKBLUE-8XL,29
1691YKBLUE-L,53
1691YKBLUE-M,56
1691YKBLUE-S,26
1691YKBLUE-XL,51
1691YKBLUE-XXL,51
1692YKMAROON-3XL,56
1692YKMAROON-4XL,58
1692YKMAROON-5XL,47
1692YKMAROON-6XL,24
1692YKMAROON-7XL,22
1692YKMAROON-8XL,17
1692YKMAROON-L,53
1692YKMAROON-M,75
1692YKMAROON-S,25
1692YKMAROON-XL,59
1692YKMAROON-XXL,53
1693YKMAROON-3XL,1
1693YKMAROON-4XL,0
1693YKMAROON-5XL,0
1693YKMAROON-L,1
1693YKMAROON-M,4
1693YKMAROON-S,1
1693YKMAROON-XL,0
1693YKMAROON-XS,1
1693YKMAROON-XXL,0
1694YKMAROON-L,1
1694YKMAROON-M,1
1694YKMAROON-S,3
1694YKMAROON-XL,0
1694YKMAROON-XXL,1
1695YKMAROON-3XL,0
1695YKMAROON-4XL,0
1695YKMAROON-5XL,1
1695YKMAROON-6XL,5
1695YKMAROON-7XL,6
1695YKMAROON-8XL,17
1695YKMAROON-L,0
1695YKMAROON-M,5
1695YKMAROON-S,6
1695YKMAROON-XL,0
1695YKMAROON-XXL,0
1696YKLAVENDER-L,76
1696YKLAVENDER-M,38
1696YKLAVENDER-S,42
1696YKLAVENDER-XL,58
1696YKLAVENDER-XXL,61
1697YKPINK-L,0
1697YKPINK-M,0
1697YKPINK-XL,0
1697YKPINK-XXL,0
1698YKGREEN-L,1
1698YKGREEN-M,1
1698YKGREEN-XL,3
1698YKGREEN-XXL,3
1699YKLEVENDEAR-L,0
1699YKLEVENDEAR-M,0
1699YKLEVENDEAR-XL,2
1699YKLEVENDEAR-XXL,0
169YK148TEAL-M,0
169YK148TEAL-S,8
169YK148TEAL-XL,0
16YK134WHITE-S,0
1700YKGREEN-L,4
1700YKGREEN-M,0
1700YKGREEN-XL,2
1700YKGREEN-XXL,2
1700YKWHITE-L,0
1700YKWHITE-M,0
1700YKWHITE-XL,0
1700YKWHITE-XXL,0
1701YKMULTI-L,2
1701YKMULTI-M,0
1701YKMULTI-XL,0
1701YKMULTI-XXL,0
1702YKWHITE-L,0
1702YKWHITE-M,0
1702YKWHITE-XL,0
1702YKWHITE-XXL,0
1703YKWHITE-L,0
1703YKWHITE-M,0
1703YKWHITE-XL,0
1703YKWHITE-XXL,0
1704YKMULTI-L,0
1704YKMULTI-M,0
1704YKMULTI-XL,0
1704YKMULTI-XXL,0
1705YKMULTI-L,0
1705YKMULTI-M,0
1705YKMULTI-XL,0
1705YKMULTI-XXL,0
1706YKMULTI-L,0
1706YKMULTI-M,0
1706YKMULTI-XL,0
1706YKMULTI-XXL,0
1707YKMULTI-L,0
1707YKMULTI-M,0
1707YKMULTI-XL,0
1707YKMULTI-XXL,0
1708YKMULTI-L,0
1708YKMULTI-M,0
1708YKMULTI-XL,0
1708YKMULTI-XXL,0
1709YKMULTI-L,0
1709YKMULTI-M,0
1709YKMULTI-XL,0
1709YKMULTI-XXL,0
170YK184RED-M,0
170YK184RED-S,0
1710YKMULTI-L,0
1710YKMULTI-M,0
1710YKMULTI-XL,0
1710YKMULTI-XXL,0
1711YKMULTI-L,0
1711YKMULTI-M,0
1711YKMULTI-XL,0
1711YKMULTI-XXL,0
1712YKBLUE-L,0
1712YKBLUE-M,1
1712YKBLUE-XL,1
1712YKBLUE-XXL,1
1713YKGREEN-L,0
1713YKGREEN-M,1
1713YKGREEN-XL,1
1713YKGREEN-XXL,0
1714YKPINK-L,1
1714YKPINK-M,2
1714YKPINK-XL,2
1714YKPINK-XXL,0
1715YKPINK-L,1
1715YKPINK-M,0
1715YKPINK-XL,1
1715YKPINK-XXL,0
1716YKPURPLE-L,0
1716YKPURPLE-M,2
1716YKPURPLE-XL,2
1716YKPURPLE-XXL,1
1717YKBLUE-L,7
1717YKBLUE-M,4
1717YKBLUE-XL,9
1717YKBLUE-XXL,6
1718YKPINK-L,3
1718YKPINK-M,0
1718YKPINK-XL,0
1718YKPINK-XXL,2
1719YKWHITE-L,0
1719YKWHITE-M,0
1719YKWHITE-XL,0
1719YKWHITE-XXL,0
171YK184MEHROON-M,1
171YK184MEHROON-S,0
1720YKBEIGE-L,0
1720YKBEIGE-M,0
1720YKBEIGE-XL,0
1720YKBEIGE-XXL,0
1722YKWHITE-L,40
1722YKWHITE-M,36
1722YKWHITE-S,18
1722YKWHITE-XL,41
1722YKWHITE-XXL,23
1724YKMULTI-L,44
1724YKMULTI-M,44
1724YKMULTI-S,16
1724YKMULTI-XL,41
1726YKGREY-3XL,0
1726YKGREY-4XL,3
1726YKGREY-5XL,0
1726YKGREY-L,2
1726YKGREY-M,0
1726YKGREY-S,3
1726YKGREY-XL,8
1726YKGREY-XXL,6
1728YKGREEN-L,36
1728YKGREEN-M,25
1728YKGREEN-S,23
1728YKGREEN-XL,19
1728YKGREEN-XS,40
1729YKGREEN-5XL,0
1729YKGREEN-L,21
1729YKGREEN-M,8
1729YKGREEN-S,14
1729YKGREEN-XL,12
1729YKGREEN-XXL,5
172YK184PEACH-L,0
172YK184PEACH-M,0
172YK184PEACH-XXL,0
1730YKPINK-L,0
1730YKPINK-M,0
1730YKPINK-S,0
1730YKPINK-XL,0
1730YKPINK-XXL,0
1731YKMULTI-L,0
1731YKMULTI-M,0
1731YKMULTI-XL,0
1731YKMULTI-XXL,0
1732YKMULTI-L,0
1732YKMULTI-M,0
1732YKMULTI-XL,0
1732YKMULTI-XXL,0
1733YKGREEN-L,62
1733YKGREEN-M,69
1733YKGREEN-S,52
1733YKGREEN-XL,67
1733YKGREEN-XXL,63
1734YKBLUE-3XL,1
1734YKBLUE-4XL,0
1734YKBLUE-5XL,0
1734YKBLUE-L,1
1734YKBLUE-XL,0
1734YKBLUE-XXL,1
1735YKPINK-L,40
1735YKPINK-M,40
1735YKPINK-S,21
1735YKPINK-XL,50
1735YKPINK-XXL,19
1736YKBLACK-3XL,37
1736YKBLACK-4XL,39
1736YKBLACK-5XL,26
1736YKBLACK-6XL,1
1736YKBLACK-7XL,4
1736YKBLACK-8XL,0
1736YKBLACK-L,36
1736YKBLACK-M,38
1736YKBLACK-S,8
1736YKBLACK-XL,24
1736YKBLACK-XXL,38
1737YKPINK-L,0
1737YKPINK-M,4
1737YKPINK-S,6
1737YKPINK-XL,0
1737YKPINK-XXL,0
1738YKDWHITE-3XL,27
1738YKDWHITE-4XL,44
1738YKDWHITE-5XL,14
1738YKDWHITE-L,47
1738YKDWHITE-M,52
1738YKDWHITE-S,30
1738YKDWHITE-XL,27
1738YKDWHITE-XXL,31
1739YKDMULTI-3XL,40
1739YKDMULTI-4XL,50
1739YKDMULTI-5XL,42
1739YKDMULTI-6XL,13
1739YKDMULTI-7XL,14
1739YKDMULTI-8XL,16
1739YKDMULTI-L,32
1739YKDMULTI-M,57
1739YKDMULTI-S,25
1739YKDMULTI-XL,51
1739YKDMULTI-XS,18
1739YKDMULTI-XXL,43
173YK291GREEN-L,0
173YK291GREEN-S,0
1741YKMAROON-3XL,0
1741YKMAROON-4XL,1
1741YKMAROON-5XL,0
1741YKMAROON-L,0
1741YKMAROON-M,2
1741YKMAROON-S,3
1741YKMAROON-XL,-1
1741YKMAROON-XXL,2
1742YKBLUE-3XL,8
1742YKBLUE-4XL,29
1742YKBLUE-5XL,13
1742YKBLUE-6XL,1
1742YKBLUE-7XL,5
1742YKBLUE-8XL,0
1742YKBLUE-L,40
1742YKBLUE-M,2
1742YKBLUE-S,6
1742YKBLUE-XL,8
1742YKBLUE-XXL,22
1743YKYELLOW-3XL,1
1743YKYELLOW-4XL,10
1743YKYELLOW-5XL,0
1743YKYELLOW-L,3
1743YKYELLOW-M,15
1743YKYELLOW-S,29
1743YKYELLOW-XL,1
1743YKYELLOW-XXL,0
1744YKMULTI-3XL,3
1744YKMULTI-4XL,2
1744YKMULTI-5XL,2
1744YKMULTI-L,3
1744YKMULTI-M,30
1744YKMULTI-S,4
1744YKMULTI-XL,1
1744YKMULTI-XXL,11
1746YKYELLOW-3XL,15
1746YKYELLOW-4XL,11
1746YKYELLOW-5XL,0
1746YKYELLOW-L,44
1746YKYELLOW-M,50
1746YKYELLOW-S,4
1746YKYELLOW-XL,28
1746YKYELLOW-XXL,28
1748YKMULTI-3XL,40
1748YKMULTI-4XL,34
1748YKMULTI-5XL,10
1748YKMULTI-L,75
1748YKMULTI-M,75
1748YKMULTI-S,16
1748YKMULTI-XL,63
1748YKMULTI-XXL,67
1749YKPINK-L,5
1749YKPINK-XL,0
174YK228GREY-M,0
174YK228GREY-XL,0
174YK228GREY-XXL,0
1750YKPURPLE-3XL,61
1750YKPURPLE-4XL,37
1750YKPURPLE-5XL,28
1750YKPURPLE-L,61
1750YKPURPLE-M,82
1750YKPURPLE-S,57
1750YKPURPLE-XL,60
1750YKPURPLE-XXL,64
1751YKMUSTARD-3XL,8
1751YKMUSTARD-4XL,8
1751YKMUSTARD-5XL,9
1751YKMUSTARD-L,0
1751YKMUSTARD-M,3
1751YKMUSTARD-S,2
1751YKMUSTARD-XL,1
1751YKMUSTARD-XXL,1
1752YKMULT-6XL,2
1752YKMULT-7XL,2
1752YKMULT-8XL,2
1752YKMULTI-3XL,1
1752YKMULTI-4XL,1
1752YKMULTI-5XL,0
1752YKMULTI-6XL,3
1752YKMULTI-7XL,1
1752YKMULTI-8XL,2
1752YKMULTI-L,1
1752YKMULTI-M,4
1752YKMULTI-S,33
1752YKMULTI-XL,1
1752YKMULTI-XXL,3
1753YKGREEN-3XL,19
1753YKGREEN-4XL,15
1753YKGREEN-5XL,8
1753YKGREEN-L,5
1753YKGREEN-M,15
1753YKGREEN-S,29
1753YKGREEN-XL,2
1753YKGREEN-XXL,3
1755YKBLUE-3XL,5
1755YKBLUE-4XL,0
1755YKBLUE-5XL,0
1755YKBLUE-L,26
1755YKBLUE-M,17
1755YKBLUE-S,19
1755YKBLUE-XL,18
1755YKBLUE-XXL,8
1756YKWHITE-3XL,3
1756YKWHITE-4XL,43
1756YKWHITE-5XL,25
1756YKWHITE-6XL,0
1756YKWHITE-7XL,3
1756YKWHITE-8XL,0
1756YKWHITE-L,23
1756YKWHITE-M,27
1756YKWHITE-S,12
1756YKWHITE-XL,30
1756YKWHITE-XXL,19
1758YKPINK-3XL,12
1758YKPINK-4XL,11
1758YKPINK-5XL,8
1758YKPINK-L,9
1758YKPINK-M,8
1758YKPINK-S,12
1758YKPINK-XL,11
1758YKPINK-XXL,9
1759YKMULTI-L,17
1759YKMULTI-M,3
1759YKMULTI-S,21
1759YKMULTI-XL,11
1759YKMULTI-XXL,7
1760YKPINK-3XL,0
1760YKPINK-4XL,0
1760YKPINK-5XL,0
1760YKPINK-6XL,0
1760YKPINK-7XL,0
1760YKPINK-8XL,1
1760YKPINK-L,1
1760YKPINK-M,1
1760YKPINK-S,2
1760YKPINK-XL,1
1760YKPINK-XS,2
1760YKPINK-XXL,0
1761YKLAVENDER-3XL,0
1761YKLAVENDER-4XL,0
1761YKLAVENDER-5XL,0
1761YKLAVENDER-L,0
1761YKLAVENDER-M,0
1761YKLAVENDER-S,0
1761YKLAVENDER-XL,0
1761YKLAVENDER-XXL,0
1763YKPINK-L,21
1763YKPINK-M,23
1763YKPINK-S,17
1763YKPINK-XL,14
1763YKPINK-XXL,17
1764YKBLUE-L,10
1764YKBLUE-M,47
1764YKBLUE-S,24
1764YKBLUE-XL,47
1764YKBLUE-XXL,37
1765YKBLUE-L,66
1765YKBLUE-M,67
1765YKBLUE-S,47
1765YKBLUE-XL,69
1765YKBLUE-XXL,65
1766YKMULTI-L,3
1766YKMULTI-M,0
1766YKMULTI-S,2
1766YKMULTI-XL,3
1767YKBLUE-L,1
1767YKBLUE-M,2
1767YKBLUE-S,1
1767YKBLUE-XL,2
1767YKBLUE-XXL,0
1768YKBLACK-L,2
1768YKBLACK-M,7
1768YKBLACK-S,33
1768YKBLACK-XL,1
1768YKBLACK-XXL,0
1769YKBLACK-L,28
1769YKBLACK-M,40
1769YKBLACK-S,45
1769YKBLACK-XL,34
1769YKBLACK-XXL,33
176YK275GREY-L,0
176YK275GREY-XXL,0
1771YKDGREEN-3XL,11
1771YKDGREEN-4XL,0
1771YKDGREEN-5XL,0
1771YKDGREEN-L,47
1771YKDGREEN-M,47
1771YKDGREEN-S,32
1771YKDGREEN-XL,38
1771YKDGREEN-XXL,34
1772YKDMULTI-3XL,73
1772YKDMULTI-4XL,73
1772YKDMULTI-5XL,41
1772YKDMULTI-L,72
1772YKDMULTI-M,72
1772YKDMULTI-S,39
1772YKDMULTI-XL,60
1772YKDMULTI-XXL,72
1774YKMULTI-5XL,0
1774YKMULTI-L,3
1774YKMULTI-M,1
1774YKMULTI-S,15
1774YKMULTI-XL,4
1775YKBLUE-3XL,83
1775YKBLUE-4XL,65
1775YKBLUE-5XL,55
1775YKBLUE-6XL,14
1775YKBLUE-7XL,21
1775YKBLUE-8XL,22
1775YKBLUE-L,32
1775YKBLUE-M,39
1775YKBLUE-S,12
1775YKBLUE-XL,92
1775YKBLUE-XS,16
1775YKBLUE-XXL,81
1777YKOFFWHITE-3XL,82
1777YKOFFWHITE-4XL,124
1777YKOFFWHITE-5XL,98
1777YKOFFWHITE-L,309
1777YKOFFWHITE-M,264
1777YKOFFWHITE-S,88
1777YKOFFWHITE-XL,103
1777YKOFFWHITE-XS,3
1777YKOFFWHITE-XXL,147
1778YKBLUE-L,7
1778YKBLUE-M,2
1778YKBLUE-S,19
1778YKBLUE-XL,2
1778YKBLUE-XXL,9
1779YKMULTI-L,2
1779YKMULTI-M,6
1779YKMULTI-S,10
1779YKMULTI-XL,0
1779YKMULTI-XS,35
177YK293BLACK-XL,0
177YK293BLACK-XXL,0
1780YKBLACK-L,0
1780YKBLACK-M,0
1780YKBLACK-S,3
1780YKBLACK-XL,0
1780YKBLACK-XS,2
1782YKDMUSTARD-3XL,47
